,initial-vals,decisions,info-levels,received-count,failed-count,key,is-correct-answer,reason
531,"[1, 1, 1]","[0, 1, 0]","[1, 2, 1]",12,18,"[2, 2, 2]",False,Agreement
532,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",14,16,"[3, 3, 3]",True,-
533,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[3, 3, 3]",True,-
534,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",15,15,"[2, 2, 2]",True,-
535,"[1, 1, 1]","[1, 1, 1]","[3, 3, 2]",19,11,"[1, 1, 1]",True,-
536,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",13,17,"[5, 5, 5]",True,-
537,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[4, 4, 4]",True,-
538,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",12,18,"[5, 5, 5]",True,-
539,"[1, 1, 1]","[1, 1, 1]","[1, 2, 2]",13,17,"[1, 1, 1]",True,-
540,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
541,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
542,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",10,20,"[5, 5, 5]",True,-
543,"[1, 1, 1]","[1, 1, 1]","[1, 2, 2]",12,18,"[1, 1, 1]",True,-
544,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",14,16,"[1, 1, 1]",True,-
545,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",12,18,"[3, 3, 3]",True,-
546,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",12,18,"[1, 1, 1]",True,-
547,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",17,13,"[1, 1, 1]",True,-
548,"[1, 1, 1]","[0, 0, 1]","[2, 2, 3]",17,13,"[3, 3, 3]",False,Agreement
549,"[1, 1, 1]","[0, 0, 0]","[3, 3, 3]",18,12,"[5, 5, 5]",True,-
550,"[1, 1, 1]","[1, 1, 1]","[2, 3, 2]",14,16,"[2, 2, 2]",True,-
551,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",14,16,"[5, 5, 5]",True,-
552,"[1, 1, 1]","[1, 1, 1]","[2, 3, 2]",16,14,"[1, 1, 1]",True,-
553,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",14,16,"[3, 3, 3]",True,-
554,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
555,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",19,11,"[3, 3, 3]",True,-
556,"[1, 1, 1]","[0, 0, 0]","[2, 2, 3]",19,11,"[4, 4, 4]",True,-
557,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
558,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",14,16,"[3, 3, 3]",True,-
559,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
560,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",18,12,"[5, 5, 5]",True,-
561,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",15,15,"[4, 4, 4]",True,-
562,"[1, 1, 1]","[1, 1, 1]","[2, 1, 2]",12,18,"[1, 1, 1]",True,-
563,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",18,12,"[5, 5, 5]",True,-
564,"[1, 1, 1]","[0, 0, 1]","[2, 2, 3]",15,15,"[3, 3, 3]",False,Agreement
565,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
566,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[3, 3, 3]",True,-
567,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",15,15,"[5, 5, 5]",True,-
568,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[3, 3, 3]",True,-
569,"[1, 1, 1]","[0, 1, 0]","[1, 2, 1]",12,18,"[2, 2, 2]",False,Agreement
570,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",16,14,"[4, 4, 4]",True,-
571,"[1, 1, 1]","[1, 0, 0]","[2, 1, 1]",10,20,"[2, 2, 2]",False,Agreement
572,"[1, 1, 1]","[1, 0, 1]","[2, 1, 2]",13,17,"[2, 2, 2]",False,Agreement
573,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",14,16,"[4, 4, 4]",True,-
574,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[4, 4, 4]",True,-
575,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",16,14,"[2, 2, 2]",True,-
576,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",21,9,"[5, 5, 5]",True,-
577,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[3, 3, 3]",True,-
578,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[4, 4, 4]",True,-
579,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",16,14,"[4, 4, 4]",True,-
580,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",18,12,"[1, 1, 1]",True,-
581,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",13,17,"[2, 2, 2]",True,-
582,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",21,9,"[4, 4, 4]",True,-
583,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
584,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[5, 5, 5]",True,-
585,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",15,15,"[2, 2, 2]",True,-
586,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",18,12,"[2, 2, 2]",True,-
587,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",14,16,"[5, 5, 5]",True,-
588,"[1, 1, 1]","[0, 1, 1]","[2, 3, 3]",18,12,"[3, 3, 3]",False,Agreement
589,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",14,16,"[4, 4, 4]",True,-
590,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[3, 3, 3]",True,-
591,"[1, 1, 1]","[1, 1, 1]","[2, 3, 2]",18,12,"[2, 2, 2]",True,-
592,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",19,11,"[1, 1, 1]",True,-
593,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",10,20,"[3, 3, 3]",True,-
594,"[1, 1, 1]","[1, 0, 1]","[2, 1, 2]",16,14,"[2, 2, 2]",False,Agreement
595,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",11,19,"[5, 5, 5]",True,-
596,"[1, 1, 1]","[1, 0, 1]","[2, 1, 2]",15,15,"[2, 2, 2]",False,Agreement
597,"[1, 1, 1]","[1, 1, 1]","[3, 2, 3]",15,15,"[2, 2, 2]",True,-
598,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",15,15,"[4, 4, 4]",True,-
599,"[1, 1, 1]","[0, 0, 1]","[2, 2, 3]",17,13,"[3, 3, 3]",False,Agreement
600,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",13,17,"[5, 5, 5]",True,-
601,"[1, 1, 1]","[0, 1, 0]","[2, 3, 2]",17,13,"[3, 3, 3]",False,Agreement
602,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
603,"[1, 1, 1]","[1, 1, 0]","[2, 2, 1]",20,10,"[2, 2, 2]",False,Agreement
604,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",13,17,"[3, 3, 3]",True,-
605,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
606,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
607,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
608,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",11,19,"[3, 3, 3]",True,-
609,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",20,10,"[1, 1, 1]",True,-
610,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",12,18,"[5, 5, 5]",True,-
611,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
612,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",14,16,"[5, 5, 5]",True,-
613,"[1, 1, 1]","[0, 0, 0]","[0, 1, 1]",13,17,"[4, 4, 4]",True,-
614,"[1, 1, 1]","[1, 1, 1]","[2, 3, 3]",18,12,"[1, 1, 1]",True,-
615,"[1, 1, 1]","[1, 0, 1]","[2, 1, 2]",13,17,"[2, 2, 2]",False,Agreement
616,"[1, 1, 1]","[1, 0, 1]","[2, 1, 2]",12,18,"[2, 2, 2]",False,Agreement
617,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",18,12,"[5, 5, 5]",True,-
618,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",19,11,"[2, 2, 2]",False,Agreement
619,"[1, 1, 1]","[1, 1, 1]","[1, 2, 2]",12,18,"[1, 1, 1]",True,-
620,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",20,10,"[3, 3, 3]",True,-
621,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
622,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",16,14,"[2, 2, 2]",False,Agreement
623,"[1, 1, 1]","[0, 1, 1]","[2, 3, 3]",20,10,"[3, 3, 3]",False,Agreement
624,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",18,12,"[1, 1, 1]",True,-
625,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",17,13,"[3, 3, 3]",True,-
626,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",17,13,"[5, 5, 5]",True,-
627,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",14,16,"[3, 3, 3]",True,-
628,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",12,18,"[5, 5, 5]",True,-
629,"[1, 1, 1]","[1, 1, 1]","[1, 2, 2]",12,18,"[1, 1, 1]",True,-
630,"[1, 1, 1]","[0, 0, 0]","[2, 2, 3]",20,10,"[5, 5, 5]",True,-
631,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",18,12,"[5, 5, 5]",True,-
632,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
633,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",16,14,"[4, 4, 4]",True,-
634,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",20,10,"[4, 4, 4]",True,-
635,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
636,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",15,15,"[5, 5, 5]",True,-
637,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",16,14,"[4, 4, 4]",True,-
638,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",15,15,"[5, 5, 5]",True,-
639,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",15,15,"[4, 4, 4]",True,-
640,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",16,14,"[1, 1, 1]",True,-
641,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
642,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",16,14,"[1, 1, 1]",True,-
643,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[5, 5, 5]",True,-
644,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",12,18,"[4, 4, 4]",True,-
645,"[1, 1, 1]","[0, 0, 0]","[3, 3, 2]",18,12,"[5, 5, 5]",True,-
646,"[1, 1, 1]","[0, 0, 0]","[3, 3, 3]",18,12,"[5, 5, 5]",True,-
647,"[1, 1, 1]","[0, 0, 1]","[2, 2, 3]",18,12,"[3, 3, 3]",False,Agreement
648,"[1, 1, 1]","[1, 1, 0]","[2, 2, 1]",16,14,"[2, 2, 2]",False,Agreement
649,"[1, 1, 1]","[0, 0, 0]","[3, 3, 2]",21,9,"[4, 4, 4]",True,-
650,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",19,11,"[5, 5, 5]",True,-
651,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",10,20,"[2, 2, 2]",False,Agreement
652,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",9,21,"[4, 4, 4]",True,-
653,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[5, 5, 5]",True,-
654,"[1, 1, 1]","[1, 1, 1]","[1, 2, 2]",14,16,"[1, 1, 1]",True,-
655,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",11,19,"[3, 3, 3]",True,-
656,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[2, 2, 2]",True,-
657,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",19,11,"[5, 5, 5]",True,-
658,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[4, 4, 4]",True,-
659,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",18,12,"[2, 2, 2]",True,-
660,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
661,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",14,16,"[1, 1, 1]",True,-
662,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[4, 4, 4]",True,-
663,"[1, 1, 1]","[1, 1, 0]","[2, 2, 1]",14,16,"[2, 2, 2]",False,Agreement
664,"[1, 1, 1]","[0, 1, 1]","[2, 3, 3]",21,9,"[3, 3, 3]",False,Agreement
665,"[1, 1, 1]","[1, 1, 1]","[1, 2, 1]",16,14,"[1, 1, 1]",True,-
666,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",13,17,"[4, 4, 4]",True,-
667,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",17,13,"[3, 3, 3]",True,-
668,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",15,15,"[4, 4, 4]",True,-
669,"[1, 1, 1]","[0, 0, 0]","[2, 2, 3]",15,15,"[4, 4, 4]",True,-
670,"[1, 1, 1]","[0, 0, 0]","[3, 3, 3]",19,11,"[5, 5, 5]",True,-
671,"[1, 1, 1]","[1, 1, 1]","[2, 1, 2]",20,10,"[1, 1, 1]",True,-
672,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",11,19,"[3, 3, 3]",True,-
673,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[2, 2, 2]",True,-
674,"[1, 1, 1]","[0, 0, 0]","[1, 0, 1]",13,17,"[2, None, 2]",True,-
675,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",17,13,"[4, 4, 4]",True,-
676,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",18,12,"[2, 2, 2]",True,-
677,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",11,19,"[2, 2, 2]",True,-
678,"[1, 1, 1]","[1, 0, 1]","[3, 2, 3]",20,10,"[3, 3, 3]",False,Agreement
679,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
680,"[1, 1, 1]","[1, 0, 0]","[3, 2, 2]",11,19,"[3, 3, 3]",False,Agreement
681,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",16,14,"[5, 5, 5]",True,-
682,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",12,18,"[4, 4, 4]",True,-
683,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
684,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",17,13,"[3, 3, 3]",True,-
685,"[1, 1, 1]","[1, 1, 1]","[2, 3, 3]",19,11,"[1, 1, 1]",True,-
686,"[1, 1, 1]","[0, 0, 0]","[2, 3, 3]",17,13,"[5, 5, 5]",True,-
687,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",13,17,"[5, 5, 5]",True,-
688,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",12,18,"[4, 4, 4]",True,-
689,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",12,18,"[4, 4, 4]",True,-
690,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",19,11,"[2, 2, 2]",False,Agreement
691,"[1, 1, 1]","[1, 1, 1]","[3, 3, 2]",16,14,"[2, 2, 2]",True,-
692,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
693,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
694,"[1, 1, 1]","[0, 0, 0]","[3, 3, 3]",19,11,"[5, 5, 5]",True,-
695,"[1, 1, 1]","[1, 1, 1]","[2, 3, 3]",15,15,"[2, 2, 2]",True,-
696,"[1, 1, 1]","[0, 0, 1]","[2, 2, 3]",17,13,"[3, 3, 3]",False,Agreement
697,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",13,17,"[4, 4, 4]",True,-
698,"[1, 1, 1]","[1, 0, 0]","[2, 1, 1]",11,19,"[2, 2, 2]",False,Agreement
699,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",16,14,"[1, 1, 1]",True,-
700,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[2, 2, 2]",True,-
701,"[1, 1, 1]","[0, 0, 0]","[2, 3, 3]",18,12,"[4, 4, 4]",True,-
702,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",12,18,"[3, 3, 3]",True,-
703,"[1, 1, 1]","[0, 0, 0]","[2, 1, 1]",12,18,"[4, 4, 4]",True,-
704,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[5, 5, 5]",True,-
705,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",12,18,"[5, 5, 5]",True,-
706,"[1, 1, 1]","[0, 0, 1]","[2, 2, 3]",17,13,"[3, 3, 3]",False,Agreement
707,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[5, 5, 5]",True,-
708,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",9,21,"[5, 5, 5]",True,-
709,"[1, 1, 1]","[0, 0, 0]","[0, 1, 0]",8,22,"[5, 5, 5]",True,-
710,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
711,"[1, 1, 1]","[0, 0, 0]","[2, 2, 3]",20,10,"[4, 4, 4]",True,-
712,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",13,17,"[3, 3, 3]",True,-
713,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
714,"[1, 1, 1]","[1, 1, 1]","[3, 3, 3]",17,13,"[3, 3, 3]",True,-
715,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
716,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",17,13,"[2, 2, 2]",True,-
717,"[1, 1, 1]","[0, 0, 0]","[3, 3, 2]",16,14,"[4, 4, 4]",True,-
718,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",12,18,"[5, 5, 5]",True,-
719,"[1, 1, 1]","[1, 1, 1]","[2, 3, 3]",17,13,"[2, 2, 2]",True,-
720,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",18,12,"[5, 5, 5]",True,-
721,"[1, 1, 1]","[0, 0, 0]","[2, 3, 3]",16,14,"[5, 5, 5]",True,-
722,"[1, 1, 1]","[1, 0, 1]","[2, 1, 2]",15,15,"[2, 2, 2]",False,Agreement
723,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",17,13,"[4, 4, 4]",True,-
724,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
725,"[1, 1, 1]","[1, 1, 1]","[2, 1, 1]",13,17,"[1, 1, 1]",True,-
726,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",16,14,"[2, 2, 2]",True,-
727,"[1, 1, 1]","[1, 1, 0]","[3, 3, 2]",15,15,"[3, 3, 3]",False,Agreement
728,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",13,17,"[5, 5, 5]",True,-
729,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",12,18,"[4, 4, 4]",True,-
730,"[1, 1, 1]","[1, 1, 1]","[1, 2, 1]",11,19,"[1, 1, 1]",True,-
731,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",10,20,"[5, 5, 5]",True,-
732,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[5, 5, 5]",True,-
733,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[3, 3, 3]",True,-
734,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",19,11,"[3, 3, 3]",True,-
735,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",19,11,"[2, 2, 2]",True,-
736,"[1, 1, 1]","[1, 1, 1]","[3, 3, 2]",16,14,"[1, 1, 1]",True,-
737,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",18,12,"[4, 4, 4]",True,-
738,"[1, 1, 1]","[0, 1, 1]","[2, 3, 3]",17,13,"[3, 3, 3]",False,Agreement
739,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",12,18,"[5, 5, 5]",True,-
740,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",13,17,"[2, 2, 2]",False,Agreement
741,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
742,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[4, 4, 4]",True,-
743,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
744,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",18,12,"[4, 4, 4]",True,-
745,"[1, 1, 1]","[0, 0, 0]","[3, 3, 2]",17,13,"[4, 4, 4]",True,-
746,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",12,18,"[4, 4, 4]",True,-
747,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
748,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",8,22,"[3, 3, 3]",True,-
749,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
750,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[4, 4, 4]",True,-
751,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",12,18,"[2, 2, 2]",False,Agreement
752,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",9,21,"[1, 1, 1]",True,-
753,"[1, 1, 1]","[1, 1, 1]","[3, 2, 2]",18,12,"[2, 2, 2]",True,-
754,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",15,15,"[5, 5, 5]",True,-
755,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",18,12,"[5, 5, 5]",True,-
756,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",15,15,"[4, 4, 4]",True,-
757,"[1, 1, 1]","[0, 0, 0]","[3, 3, 3]",18,12,"[5, 5, 5]",True,-
758,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",17,13,"[5, 5, 5]",True,-
759,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[4, 4, 4]",True,-
760,"[1, 1, 1]","[0, 0, 0]","[2, 2, 3]",12,18,"[5, 5, 5]",True,-
761,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[3, 3, 3]",True,-
762,"[1, 1, 1]","[0, 0, 0]","[2, 2, 3]",16,14,"[4, 4, 4]",True,-
763,"[1, 1, 1]","[0, 0, 0]","[3, 2, 3]",17,13,"[4, 4, 4]",True,-
764,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
765,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
766,"[1, 1, 1]","[1, 1, 1]","[1, 2, 2]",17,13,"[1, 1, 1]",True,-
767,"[1, 1, 1]","[1, 1, 1]","[1, 1, 2]",13,17,"[1, 1, 1]",True,-
768,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",18,12,"[5, 5, 5]",True,-
769,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",17,13,"[5, 5, 5]",True,-
770,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",17,13,"[1, 1, 1]",True,-
771,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",15,15,"[3, 3, 3]",True,-
772,"[1, 1, 1]","[0, 1, 1]","[2, 3, 3]",15,15,"[3, 3, 3]",False,Agreement
773,"[1, 1, 1]","[1, 0, 0]","[3, 2, 2]",16,14,"[3, 3, 3]",False,Agreement
774,"[1, 1, 1]","[0, 0, 0]","[1, 2, 1]",12,18,"[4, 4, 4]",True,-
775,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",14,16,"[2, 2, 2]",True,-
776,"[1, 1, 1]","[0, 1, 0]","[2, 3, 2]",18,12,"[3, 3, 3]",False,Agreement
777,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",10,20,"[2, 2, 2]",True,-
778,"[1, 1, 1]","[0, 0, 0]","[3, 2, 3]",19,11,"[5, 5, 5]",True,-
779,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",13,17,"[4, 4, 4]",True,-
780,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
781,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
782,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[5, 5, 5]",True,-
783,"[1, 1, 1]","[0, 0, 1]","[2, 2, 3]",17,13,"[3, 3, 3]",False,Agreement
784,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",13,17,"[4, 4, 4]",True,-
785,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",15,15,"[5, 5, 5]",True,-
786,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",18,12,"[4, 4, 4]",True,-
787,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",14,16,"[3, 3, 3]",True,-
788,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",15,15,"[5, 5, 5]",True,-
789,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",18,12,"[2, 2, 2]",True,-
790,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",15,15,"[3, 3, 3]",True,-
791,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",12,18,"[2, 2, 2]",True,-
792,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
793,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
794,"[1, 1, 1]","[0, 0, 1]","[2, 2, 3]",18,12,"[3, 3, 3]",False,Agreement
795,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[5, 5, 5]",True,-
796,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",18,12,"[2, 2, 2]",True,-
